date,geography_code,c_sex_name,c_age_name,c_cob_name,obs_value
2011,E09000018,Males,Age 0 to 15,Middle East and Asia: Middle East,165
2011,E09000018,Males,Age 0 to 15,Middle East and Asia: Eastern Asia,105
2011,E09000018,Males,Age 0 to 15,Middle East and Asia: Southern Asia,1597
2011,E09000018,Males,Age 0 to 15,Middle East and Asia: South-East Asia,136
2011,E09000018,Males,Age 0 to 15,Middle East and Asia: Central Asia,6
2011,E09000018,Males,Age 0 to 15,The Americas and the Caribbean: North America and the Caribbean,200
2011,E09000018,Males,Age 0 to 15,The Americas and the Caribbean: Central and South America,32
2011,E09000018,Males,Age 0 to 15,Antarctica and Oceania (including Australasia),38
2011,E09000018,Males,Age 0 to 15,Other,0
2011,E09000018,Males,Age 16 to 24,Europe: United Kingdom: England,9633
2011,E09000018,Males,Age 16 to 24,Europe: United Kingdom: Northern Ireland,15
2011,E09000018,Males,Age 16 to 24,Europe: United Kingdom: Scotland,43
2011,E09000018,Males,Age 16 to 24,Europe: United Kingdom: Wales,46
2011,E09000018,Males,Age 16 to 24,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000018,Males,Age 16 to 24,Europe: United Kingdom: United Kingdom not otherwise specified,2
2011,E09000018,Males,Age 16 to 24,Europe: Ireland,52
2011,E09000018,Males,Age 16 to 24,Europe: Other Europe: EU countries: Member countries in March 2001,426
2011,E09000018,Males,Age 16 to 24,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,799
2011,E09000018,Males,Age 16 to 24,Europe: Other Europe: Rest of Europe,142
2011,E09000018,Males,Age 16 to 24,Africa: North Africa,57
2011,E09000018,Males,Age 16 to 24,Africa: Central and Western Africa,132
2011,E09000018,Males,Age 16 to 24,Africa: South and Eastern Africa,558
2011,E09000018,Males,Age 16 to 24,Africa: Africa not otherwise specified,7
2011,E09000018,Males,Age 16 to 24,Middle East and Asia: Middle East,274
2011,E09000018,Males,Age 16 to 24,Middle East and Asia: Eastern Asia,148
2011,E09000018,Males,Age 16 to 24,Middle East and Asia: Southern Asia,2896
2011,E09000018,Males,Age 16 to 24,Middle East and Asia: South-East Asia,198
2011,E09000018,Males,Age 16 to 24,Middle East and Asia: Central Asia,12
2011,E09000018,Males,Age 16 to 24,The Americas and the Caribbean: North America and the Caribbean,101
2011,E09000018,Males,Age 16 to 24,The Americas and the Caribbean: Central and South America,55
2011,E09000018,Males,Age 16 to 24,Antarctica and Oceania (including Australasia),48
2011,E09000018,Males,Age 16 to 24,Other,0
2011,E09000018,Males,Age 25 to 34,Europe: United Kingdom: England,10621
2011,E09000018,Males,Age 25 to 34,Europe: United Kingdom: Northern Ireland,64
2011,E09000018,Males,Age 25 to 34,Europe: United Kingdom: Scotland,173
2011,E09000018,Males,Age 25 to 34,Europe: United Kingdom: Wales,159
2011,E09000018,Males,Age 25 to 34,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000018,Males,Age 25 to 34,Europe: United Kingdom: United Kingdom not otherwise specified,2
2011,E09000018,Males,Age 25 to 34,Europe: Ireland,220
2011,E09000018,Males,Age 25 to 34,Europe: Other Europe: EU countries: Member countries in March 2001,824
2011,E09000018,Males,Age 25 to 34,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,3402
2011,E09000018,Males,Age 25 to 34,Europe: Other Europe: Rest of Europe,421
2011,E09000018,Males,Age 25 to 34,Africa: North Africa,164
2011,E09000018,Males,Age 25 to 34,Africa: Central and Western Africa,341
2011,E09000018,Males,Age 25 to 34,Africa: South and Eastern Africa,1010
2011,E09000018,Males,Age 25 to 34,Africa: Africa not otherwise specified,2
2011,E09000018,Males,Age 25 to 34,Middle East and Asia: Middle East,505
2011,E09000018,Males,Age 25 to 34,Middle East and Asia: Eastern Asia,218
2011,E09000018,Males,Age 25 to 34,Middle East and Asia: Southern Asia,7001
2011,E09000018,Males,Age 25 to 34,Middle East and Asia: South-East Asia,355
2011,E09000018,Males,Age 25 to 34,Middle East and Asia: Central Asia,12
2011,E09000018,Males,Age 25 to 34,The Americas and the Caribbean: North America and the Caribbean,241
2011,E09000018,Males,Age 25 to 34,The Americas and the Caribbean: Central and South America,196
2011,E09000018,Males,Age 25 to 34,Antarctica and Oceania (including Australasia),343
2011,E09000018,Males,Age 25 to 34,Other,0
2011,E09000018,Males,Age 35 to 49,Europe: United Kingdom: England,12844
2011,E09000018,Males,Age 35 to 49,Europe: United Kingdom: Northern Ireland,149
2011,E09000018,Males,Age 35 to 49,Europe: United Kingdom: Scotland,369
2011,E09000018,Males,Age 35 to 49,Europe: United Kingdom: Wales,231
2011,E09000018,Males,Age 35 to 49,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000018,Males,Age 35 to 49,Europe: United Kingdom: United Kingdom not otherwise specified,1
2011,E09000018,Males,Age 35 to 49,Europe: Ireland,366
2011,E09000018,Males,Age 35 to 49,Europe: Other Europe: EU countries: Member countries in March 2001,1081
2011,E09000018,Males,Age 35 to 49,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,1753
2011,E09000018,Males,Age 35 to 49,Europe: Other Europe: Rest of Europe,525
2011,E09000018,Males,Age 35 to 49,Africa: North Africa,533
2011,E09000018,Males,Age 35 to 49,Africa: Central and Western Africa,525
2011,E09000018,Males,Age 35 to 49,Africa: South and Eastern Africa,1791
2011,E09000018,Males,Age 35 to 49,Africa: Africa not otherwise specified,50
2011,E09000018,Males,Age 35 to 49,Middle East and Asia: Middle East,598
2011,E09000018,Males,Age 35 to 49,Middle East and Asia: Eastern Asia,241
2011,E09000018,Males,Age 35 to 49,Middle East and Asia: Southern Asia,5935
2011,E09000018,Males,Age 35 to 49,Middle East and Asia: South-East Asia,654
2011,E09000018,Males,Age 35 to 49,Middle East and Asia: Central Asia,5
2011,E09000018,Males,Age 35 to 49,The Americas and the Caribbean: North America and the Caribbean,337
2011,E09000018,Males,Age 35 to 49,The Americas and the Caribbean: Central and South America,208
2011,E09000018,Males,Age 35 to 49,Antarctica and Oceania (including Australasia),368
2011,E09000018,Males,Age 35 to 49,Other,0
2011,E09000018,Males,Age 50 to 64,Europe: United Kingdom: England,8759
2011,E09000018,Males,Age 50 to 64,Europe: United Kingdom: Northern Ireland,129
2011,E09000018,Males,Age 50 to 64,Europe: United Kingdom: Scotland,387
2011,E09000018,Males,Age 50 to 64,Europe: United Kingdom: Wales,169
2011,E09000018,Males,Age 50 to 64,Europe: United Kingdom: Great Britain not otherwise specified,1
2011,E09000018,Males,Age 50 to 64,Europe: United Kingdom: United Kingdom not otherwise specified,4
2011,E09000018,Males,Age 50 to 64,Europe: Ireland,420
2011,E09000018,Males,Age 50 to 64,Europe: Other Europe: EU countries: Member countries in March 2001,355
2011,E09000018,Males,Age 50 to 64,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,481
2011,E09000018,Males,Age 50 to 64,Europe: Other Europe: Rest of Europe,154
2011,E09000018,Males,Age 50 to 64,Africa: North Africa,254
2011,E09000018,Males,Age 50 to 64,Africa: Central and Western Africa,262
2011,E09000018,Males,Age 50 to 64,Africa: South and Eastern Africa,2000
2011,E09000018,Males,Age 50 to 64,Africa: Africa not otherwise specified,91
2011,E09000018,Males,Age 50 to 64,Middle East and Asia: Middle East,377
2011,E09000018,Males,Age 50 to 64,Middle East and Asia: Eastern Asia,140
2011,E09000018,Males,Age 50 to 64,Middle East and Asia: Southern Asia,3681
2011,E09000018,Males,Age 50 to 64,Middle East and Asia: South-East Asia,350
2011,E09000018,Males,Age 50 to 64,Middle East and Asia: Central Asia,3
2011,E09000018,Males,Age 50 to 64,The Americas and the Caribbean: North America and the Caribbean,301
2011,E09000018,Males,Age 50 to 64,The Americas and the Caribbean: Central and South America,78
2011,E09000018,Males,Age 50 to 64,Antarctica and Oceania (including Australasia),115
2011,E09000018,Males,Age 50 to 64,Other,0
2011,E09000018,Males,Age 65 to 74,Europe: United Kingdom: England,3427
2011,E09000018,Males,Age 65 to 74,Europe: United Kingdom: Northern Ireland,49
2011,E09000018,Males,Age 65 to 74,Europe: United Kingdom: Scotland,136
2011,E09000018,Males,Age 65 to 74,Europe: United Kingdom: Wales,92
2011,E09000018,Males,Age 65 to 74,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000018,Males,Age 65 to 74,Europe: United Kingdom: United Kingdom not otherwise specified,2
2011,E09000018,Males,Age 65 to 74,Europe: Ireland,364
2011,E09000018,Males,Age 65 to 74,Europe: Other Europe: EU countries: Member countries in March 2001,146
2011,E09000018,Males,Age 65 to 74,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,77
2011,E09000018,Males,Age 65 to 74,Europe: Other Europe: Rest of Europe,41
2011,E09000018,Males,Age 65 to 74,Africa: North Africa,63
2011,E09000018,Males,Age 65 to 74,Africa: Central and Western Africa,58
2011,E09000018,Males,Age 65 to 74,Africa: South and Eastern Africa,464
2011,E09000018,Males,Age 65 to 74,Africa: Africa not otherwise specified,20
2011,E09000018,Males,Age 65 to 74,Middle East and Asia: Middle East,115
2011,E09000018,Males,Age 65 to 74,Middle East and Asia: Eastern Asia,46
2011,E09000018,Males,Age 65 to 74,Middle East and Asia: Southern Asia,1533
2011,E09000018,Males,Age 65 to 74,Middle East and Asia: South-East Asia,124
2011,E09000018,Males,Age 65 to 74,Middle East and Asia: Central Asia,0
2011,E09000018,Males,Age 65 to 74,The Americas and the Caribbean: North America and the Caribbean,155
2011,E09000018,Males,Age 65 to 74,The Americas and the Caribbean: Central and South America,36
2011,E09000018,Males,Age 65 to 74,Antarctica and Oceania (including Australasia),38
2011,E09000018,Males,Age 65 to 74,Other,0
2011,E09000018,Males,Age 75 to 84,Europe: United Kingdom: England,2148
2011,E09000018,Males,Age 75 to 84,Europe: United Kingdom: Northern Ireland,29
2011,E09000018,Males,Age 75 to 84,Europe: United Kingdom: Scotland,60
2011,E09000018,Males,Age 75 to 84,Europe: United Kingdom: Wales,40
2011,E09000018,Males,Age 75 to 84,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000018,Males,Age 75 to 84,Europe: United Kingdom: United Kingdom not otherwise specified,0
2011,E09000018,Males,Age 75 to 84,Europe: Ireland,159
2011,E09000018,Males,Age 75 to 84,Europe: Other Europe: EU countries: Member countries in March 2001,79
2011,E09000018,Males,Age 75 to 84,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,61
2011,E09000018,Males,Age 75 to 84,Europe: Other Europe: Rest of Europe,28
2011,E09000018,Males,Age 75 to 84,Africa: North Africa,24
2011,E09000018,Males,Age 75 to 84,Africa: Central and Western Africa,29
2011,E09000018,Males,Age 75 to 84,Africa: South and Eastern Africa,200
2011,E09000018,Males,Age 75 to 84,Africa: Africa not otherwise specified,7
2011,E09000018,Males,Age 75 to 84,Middle East and Asia: Middle East,35
2011,E09000018,Males,Age 75 to 84,Middle East and Asia: Eastern Asia,24
2011,E09000018,Males,Age 75 to 84,Middle East and Asia: Southern Asia,920
2011,E09000018,Males,Age 75 to 84,Middle East and Asia: South-East Asia,26
2011,E09000018,Males,Age 75 to 84,Middle East and Asia: Central Asia,0
2011,E09000018,Males,Age 75 to 84,The Americas and the Caribbean: North America and the Caribbean,74
2011,E09000018,Males,Age 75 to 84,The Americas and the Caribbean: Central and South America,18
2011,E09000018,Males,Age 75 to 84,Antarctica and Oceania (including Australasia),20
2011,E09000018,Males,Age 75 to 84,Other,0
2011,E09000018,Males,Age 85 and over,Europe: United Kingdom: England,696
2011,E09000018,Males,Age 85 and over,Europe: United Kingdom: Northern Ireland,6
2011,E09000018,Males,Age 85 and over,Europe: United Kingdom: Scotland,24
2011,E09000018,Males,Age 85 and over,Europe: United Kingdom: Wales,22
2011,E09000018,Males,Age 85 and over,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000018,Males,Age 85 and over,Europe: United Kingdom: United Kingdom not otherwise specified,0
2011,E09000018,Males,Age 85 and over,Europe: Ireland,41
2011,E09000018,Males,Age 85 and over,Europe: Other Europe: EU countries: Member countries in March 2001,10
2011,E09000018,Males,Age 85 and over,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,34
2011,E09000018,Males,Age 85 and over,Europe: Other Europe: Rest of Europe,7
2011,E09000018,Males,Age 85 and over,Africa: North Africa,9
2011,E09000018,Males,Age 85 and over,Africa: Central and Western Africa,3
2011,E09000018,Males,Age 85 and over,Africa: South and Eastern Africa,12
2011,E09000018,Males,Age 85 and over,Africa: Africa not otherwise specified,0
2011,E09000018,Males,Age 85 and over,Middle East and Asia: Middle East,12
2011,E09000018,Males,Age 85 and over,Middle East and Asia: Eastern Asia,5
2011,E09000018,Males,Age 85 and over,Middle East and Asia: Southern Asia,156
2011,E09000018,Males,Age 85 and over,Middle East and Asia: South-East Asia,5
2011,E09000018,Males,Age 85 and over,Middle East and Asia: Central Asia,0
2011,E09000018,Males,Age 85 and over,The Americas and the Caribbean: North America and the Caribbean,18
2011,E09000018,Males,Age 85 and over,The Americas and the Caribbean: Central and South America,2
2011,E09000018,Males,Age 85 and over,Antarctica and Oceania (including Australasia),3
2011,E09000018,Males,Age 85 and over,Other,0
2011,E09000018,Females,Age 0 to 15,Europe: United Kingdom: England,21170
2011,E09000018,Females,Age 0 to 15,Europe: United Kingdom: Northern Ireland,14
2011,E09000018,Females,Age 0 to 15,Europe: United Kingdom: Scotland,40
2011,E09000018,Females,Age 0 to 15,Europe: United Kingdom: Wales,30
2011,E09000018,Females,Age 0 to 15,Europe: United Kingdom: Great Britain not otherwise specified,2
2011,E09000018,Females,Age 0 to 15,Europe: United Kingdom: United Kingdom not otherwise specified,23
2011,E09000018,Females,Age 0 to 15,Europe: Ireland,23
2011,E09000018,Females,Age 0 to 15,Europe: Other Europe: EU countries: Member countries in March 2001,554
2011,E09000018,Females,Age 0 to 15,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,707
2011,E09000018,Females,Age 0 to 15,Europe: Other Europe: Rest of Europe,96
2011,E09000018,Females,Age 0 to 15,Africa: North Africa,51
2011,E09000018,Females,Age 0 to 15,Africa: Central and Western Africa,84
2011,E09000018,Females,Age 0 to 15,Africa: South and Eastern Africa,280
2011,E09000018,Females,Age 0 to 15,Africa: Africa not otherwise specified,2
2011,E09000018,Females,Age 0 to 15,Middle East and Asia: Middle East,161
2011,E09000018,Females,Age 0 to 15,Middle East and Asia: Eastern Asia,84
2011,E09000018,Females,Age 0 to 15,Middle East and Asia: Southern Asia,1481
2011,E09000018,Females,Age 0 to 15,Middle East and Asia: South-East Asia,107
2011,E09000018,Females,Age 0 to 15,Middle East and Asia: Central Asia,3
2011,E09000018,Females,Age 0 to 15,The Americas and the Caribbean: North America and the Caribbean,164
2011,E09000018,Females,Age 0 to 15,The Americas and the Caribbean: Central and South America,43
2011,E09000018,Females,Age 0 to 15,Antarctica and Oceania (including Australasia),42
2011,E09000018,Females,Age 0 to 15,Other,0
2011,E09000018,Females,Age 16 to 24,Europe: United Kingdom: England,9149
2011,E09000018,Females,Age 16 to 24,Europe: United Kingdom: Northern Ireland,27
2011,E09000018,Females,Age 16 to 24,Europe: United Kingdom: Scotland,61
2011,E09000018,Females,Age 16 to 24,Europe: United Kingdom: Wales,54
2011,E09000018,Females,Age 16 to 24,Europe: United Kingdom: Great Britain not otherwise specified,0
2011,E09000018,Females,Age 16 to 24,Europe: United Kingdom: United Kingdom not otherwise specified,2
2011,E09000018,Females,Age 16 to 24,Europe: Ireland,94
2011,E09000018,Females,Age 16 to 24,Europe: Other Europe: EU countries: Member countries in March 2001,386
2011,E09000018,Females,Age 16 to 24,Europe: Other Europe: EU countries: Accession countries April 2001 to March 2011,1052
2011,E09000018,Females,Age 16 to 24,Europe: Other Europe: Rest of Europe,179
2011,E09000018,Females,Age 16 to 24,Africa: North Africa,63
2011,E09000018,Females,Age 16 to 24,Africa: Central and Western Africa,179
2011,E09000018,Females,Age 16 to 24,Africa: South and Eastern Africa,648
2011,E09000018,Females,Age 16 to 24,Africa: Africa not otherwise specified,4
