date,geography_code,age_of_dependent_child_name,c_ethhuk11_name,obs_value
2011,E09000028,Age 10 to 11,Other ethnic group: Arab,60
2011,E09000028,Age 10 to 11,Other ethnic group: Any other ethnic group,175
2011,E09000028,Age 12 to 14,White: English/Welsh/Scottish/Northern Irish/British,2449
2011,E09000028,Age 12 to 14,White: Irish,132
2011,E09000028,Age 12 to 14,White: Gypsy or Irish Traveller,18
2011,E09000028,Age 12 to 14,White: Other White,603
2011,E09000028,Age 12 to 14,Mixed/multiple ethnic group: White and Black Caribbean,143
2011,E09000028,Age 12 to 14,Mixed/multiple ethnic group: White and Black African,81
2011,E09000028,Age 12 to 14,Mixed/multiple ethnic group: White and Asian,44
2011,E09000028,Age 12 to 14,Mixed/multiple ethnic group: Other Mixed,85
2011,E09000028,Age 12 to 14,Asian/Asian British: Indian,75
2011,E09000028,Age 12 to 14,Asian/Asian British: Pakistani,45
2011,E09000028,Age 12 to 14,Asian/Asian British: Bangladeshi,230
2011,E09000028,Age 12 to 14,Asian/Asian British: Chinese,140
2011,E09000028,Age 12 to 14,Asian/Asian British: Other Asian,209
2011,E09000028,Age 12 to 14,Black/African/Caribbean/Black British: African,2651
2011,E09000028,Age 12 to 14,Black/African/Caribbean/Black British: Caribbean,843
2011,E09000028,Age 12 to 14,Black/African/Caribbean/Black British: Other Black,343
2011,E09000028,Age 12 to 14,Other ethnic group: Arab,116
2011,E09000028,Age 12 to 14,Other ethnic group: Any other ethnic group,275
2011,E09000028,Age 15,White: English/Welsh/Scottish/Northern Irish/British,847
2011,E09000028,Age 15,White: Irish,44
2011,E09000028,Age 15,White: Gypsy or Irish Traveller,5
2011,E09000028,Age 15,White: Other White,177
2011,E09000028,Age 15,Mixed/multiple ethnic group: White and Black Caribbean,54
2011,E09000028,Age 15,Mixed/multiple ethnic group: White and Black African,28
2011,E09000028,Age 15,Mixed/multiple ethnic group: White and Asian,6
2011,E09000028,Age 15,Mixed/multiple ethnic group: Other Mixed,36
2011,E09000028,Age 15,Asian/Asian British: Indian,22
2011,E09000028,Age 15,Asian/Asian British: Pakistani,15
2011,E09000028,Age 15,Asian/Asian British: Bangladeshi,81
2011,E09000028,Age 15,Asian/Asian British: Chinese,46
2011,E09000028,Age 15,Asian/Asian British: Other Asian,52
2011,E09000028,Age 15,Black/African/Caribbean/Black British: African,948
2011,E09000028,Age 15,Black/African/Caribbean/Black British: Caribbean,325
2011,E09000028,Age 15,Black/African/Caribbean/Black British: Other Black,119
2011,E09000028,Age 15,Other ethnic group: Arab,39
2011,E09000028,Age 15,Other ethnic group: Any other ethnic group,120
2011,E09000028,Age 16,White: English/Welsh/Scottish/Northern Irish/British,799
2011,E09000028,Age 16,White: Irish,39
2011,E09000028,Age 16,White: Gypsy or Irish Traveller,7
2011,E09000028,Age 16,White: Other White,150
2011,E09000028,Age 16,Mixed/multiple ethnic group: White and Black Caribbean,39
2011,E09000028,Age 16,Mixed/multiple ethnic group: White and Black African,25
2011,E09000028,Age 16,Mixed/multiple ethnic group: White and Asian,12
2011,E09000028,Age 16,Mixed/multiple ethnic group: Other Mixed,28
2011,E09000028,Age 16,Asian/Asian British: Indian,36
2011,E09000028,Age 16,Asian/Asian British: Pakistani,11
2011,E09000028,Age 16,Asian/Asian British: Bangladeshi,69
2011,E09000028,Age 16,Asian/Asian British: Chinese,48
2011,E09000028,Age 16,Asian/Asian British: Other Asian,81
2011,E09000028,Age 16,Black/African/Caribbean/Black British: African,743
2011,E09000028,Age 16,Black/African/Caribbean/Black British: Caribbean,246
2011,E09000028,Age 16,Black/African/Caribbean/Black British: Other Black,104
2011,E09000028,Age 16,Other ethnic group: Arab,21
2011,E09000028,Age 16,Other ethnic group: Any other ethnic group,90
2011,E09000028,Age 17,White: English/Welsh/Scottish/Northern Irish/British,699
2011,E09000028,Age 17,White: Irish,42
2011,E09000028,Age 17,White: Gypsy or Irish Traveller,2
2011,E09000028,Age 17,White: Other White,150
2011,E09000028,Age 17,Mixed/multiple ethnic group: White and Black Caribbean,32
2011,E09000028,Age 17,Mixed/multiple ethnic group: White and Black African,22
2011,E09000028,Age 17,Mixed/multiple ethnic group: White and Asian,8
2011,E09000028,Age 17,Mixed/multiple ethnic group: Other Mixed,41
2011,E09000028,Age 17,Asian/Asian British: Indian,22
2011,E09000028,Age 17,Asian/Asian British: Pakistani,11
2011,E09000028,Age 17,Asian/Asian British: Bangladeshi,50
2011,E09000028,Age 17,Asian/Asian British: Chinese,59
2011,E09000028,Age 17,Asian/Asian British: Other Asian,63
2011,E09000028,Age 17,Black/African/Caribbean/Black British: African,697
2011,E09000028,Age 17,Black/African/Caribbean/Black British: Caribbean,242
2011,E09000028,Age 17,Black/African/Caribbean/Black British: Other Black,106
2011,E09000028,Age 17,Other ethnic group: Arab,16
2011,E09000028,Age 17,Other ethnic group: Any other ethnic group,69
2011,E09000028,Age 18,White: English/Welsh/Scottish/Northern Irish/British,483
2011,E09000028,Age 18,White: Irish,30
2011,E09000028,Age 18,White: Gypsy or Irish Traveller,0
2011,E09000028,Age 18,White: Other White,129
2011,E09000028,Age 18,Mixed/multiple ethnic group: White and Black Caribbean,23
2011,E09000028,Age 18,Mixed/multiple ethnic group: White and Black African,15
2011,E09000028,Age 18,Mixed/multiple ethnic group: White and Asian,4
2011,E09000028,Age 18,Mixed/multiple ethnic group: Other Mixed,21
2011,E09000028,Age 18,Asian/Asian British: Indian,20
2011,E09000028,Age 18,Asian/Asian British: Pakistani,8
2011,E09000028,Age 18,Asian/Asian British: Bangladeshi,58
2011,E09000028,Age 18,Asian/Asian British: Chinese,40
2011,E09000028,Age 18,Asian/Asian British: Other Asian,49
2011,E09000028,Age 18,Black/African/Caribbean/Black British: African,662
2011,E09000028,Age 18,Black/African/Caribbean/Black British: Caribbean,188
2011,E09000028,Age 18,Black/African/Caribbean/Black British: Other Black,100
2011,E09000028,Age 18,Other ethnic group: Arab,15
2011,E09000028,Age 18,Other ethnic group: Any other ethnic group,57
2011,E09000030,Age 0 to 2,White: English/Welsh/Scottish/Northern Irish/British,2077
2011,E09000030,Age 0 to 2,White: Irish,69
2011,E09000030,Age 0 to 2,White: Gypsy or Irish Traveller,13
2011,E09000030,Age 0 to 2,White: Other White,1077
2011,E09000030,Age 0 to 2,Mixed/multiple ethnic group: White and Black Caribbean,116
2011,E09000030,Age 0 to 2,Mixed/multiple ethnic group: White and Black African,78
2011,E09000030,Age 0 to 2,Mixed/multiple ethnic group: White and Asian,78
2011,E09000030,Age 0 to 2,Mixed/multiple ethnic group: Other Mixed,70
2011,E09000030,Age 0 to 2,Asian/Asian British: Indian,349
2011,E09000030,Age 0 to 2,Asian/Asian British: Pakistani,140
2011,E09000030,Age 0 to 2,Asian/Asian British: Bangladeshi,5675
2011,E09000030,Age 0 to 2,Asian/Asian British: Chinese,270
2011,E09000030,Age 0 to 2,Asian/Asian British: Other Asian,239
2011,E09000030,Age 0 to 2,Black/African/Caribbean/Black British: African,709
2011,E09000030,Age 0 to 2,Black/African/Caribbean/Black British: Caribbean,188
2011,E09000030,Age 0 to 2,Black/African/Caribbean/Black British: Other Black,290
2011,E09000030,Age 0 to 2,Other ethnic group: Arab,137
2011,E09000030,Age 0 to 2,Other ethnic group: Any other ethnic group,145
2011,E09000030,Age 3 to 4,White: English/Welsh/Scottish/Northern Irish/British,1050
2011,E09000030,Age 3 to 4,White: Irish,35
2011,E09000030,Age 3 to 4,White: Gypsy or Irish Traveller,7
2011,E09000030,Age 3 to 4,White: Other White,449
2011,E09000030,Age 3 to 4,Mixed/multiple ethnic group: White and Black Caribbean,56
2011,E09000030,Age 3 to 4,Mixed/multiple ethnic group: White and Black African,53
2011,E09000030,Age 3 to 4,Mixed/multiple ethnic group: White and Asian,30
2011,E09000030,Age 3 to 4,Mixed/multiple ethnic group: Other Mixed,32
2011,E09000030,Age 3 to 4,Asian/Asian British: Indian,140
2011,E09000030,Age 3 to 4,Asian/Asian British: Pakistani,82
2011,E09000030,Age 3 to 4,Asian/Asian British: Bangladeshi,3886
2011,E09000030,Age 3 to 4,Asian/Asian British: Chinese,102
2011,E09000030,Age 3 to 4,Asian/Asian British: Other Asian,122
2011,E09000030,Age 3 to 4,Black/African/Caribbean/Black British: African,493
2011,E09000030,Age 3 to 4,Black/African/Caribbean/Black British: Caribbean,138
2011,E09000030,Age 3 to 4,Black/African/Caribbean/Black British: Other Black,182
2011,E09000030,Age 3 to 4,Other ethnic group: Arab,91
2011,E09000030,Age 3 to 4,Other ethnic group: Any other ethnic group,74
2011,E09000030,Age 5 to 7,White: English/Welsh/Scottish/Northern Irish/British,1330
2011,E09000030,Age 5 to 7,White: Irish,39
2011,E09000030,Age 5 to 7,White: Gypsy or Irish Traveller,10
2011,E09000030,Age 5 to 7,White: Other White,432
2011,E09000030,Age 5 to 7,Mixed/multiple ethnic group: White and Black Caribbean,76
2011,E09000030,Age 5 to 7,Mixed/multiple ethnic group: White and Black African,42
2011,E09000030,Age 5 to 7,Mixed/multiple ethnic group: White and Asian,39
2011,E09000030,Age 5 to 7,Mixed/multiple ethnic group: Other Mixed,46
2011,E09000030,Age 5 to 7,Asian/Asian British: Indian,127
2011,E09000030,Age 5 to 7,Asian/Asian British: Pakistani,115
2011,E09000030,Age 5 to 7,Asian/Asian British: Bangladeshi,5921
2011,E09000030,Age 5 to 7,Asian/Asian British: Chinese,83
2011,E09000030,Age 5 to 7,Asian/Asian British: Other Asian,146
2011,E09000030,Age 5 to 7,Black/African/Caribbean/Black British: African,607
2011,E09000030,Age 5 to 7,Black/African/Caribbean/Black British: Caribbean,176
2011,E09000030,Age 5 to 7,Black/African/Caribbean/Black British: Other Black,246
2011,E09000030,Age 5 to 7,Other ethnic group: Arab,136
2011,E09000030,Age 5 to 7,Other ethnic group: Any other ethnic group,125
2011,E09000030,Age 8 to 9,White: English/Welsh/Scottish/Northern Irish/British,784
2011,E09000030,Age 8 to 9,White: Irish,28
2011,E09000030,Age 8 to 9,White: Gypsy or Irish Traveller,2
2011,E09000030,Age 8 to 9,White: Other White,202
2011,E09000030,Age 8 to 9,Mixed/multiple ethnic group: White and Black Caribbean,37
2011,E09000030,Age 8 to 9,Mixed/multiple ethnic group: White and Black African,27
2011,E09000030,Age 8 to 9,Mixed/multiple ethnic group: White and Asian,17
2011,E09000030,Age 8 to 9,Mixed/multiple ethnic group: Other Mixed,23
2011,E09000030,Age 8 to 9,Asian/Asian British: Indian,49
2011,E09000030,Age 8 to 9,Asian/Asian British: Pakistani,53
2011,E09000030,Age 8 to 9,Asian/Asian British: Bangladeshi,3792
2011,E09000030,Age 8 to 9,Asian/Asian British: Chinese,40
2011,E09000030,Age 8 to 9,Asian/Asian British: Other Asian,79
2011,E09000030,Age 8 to 9,Black/African/Caribbean/Black British: African,344
2011,E09000030,Age 8 to 9,Black/African/Caribbean/Black British: Caribbean,107
2011,E09000030,Age 8 to 9,Black/African/Caribbean/Black British: Other Black,136
2011,E09000030,Age 8 to 9,Other ethnic group: Arab,52
2011,E09000030,Age 8 to 9,Other ethnic group: Any other ethnic group,62
2011,E09000030,Age 10 to 11,White: English/Welsh/Scottish/Northern Irish/British,807
2011,E09000030,Age 10 to 11,White: Irish,19
2011,E09000030,Age 10 to 11,White: Gypsy or Irish Traveller,5
2011,E09000030,Age 10 to 11,White: Other White,199
2011,E09000030,Age 10 to 11,Mixed/multiple ethnic group: White and Black Caribbean,36
2011,E09000030,Age 10 to 11,Mixed/multiple ethnic group: White and Black African,16
2011,E09000030,Age 10 to 11,Mixed/multiple ethnic group: White and Asian,20
2011,E09000030,Age 10 to 11,Mixed/multiple ethnic group: Other Mixed,32
2011,E09000030,Age 10 to 11,Asian/Asian British: Indian,54
2011,E09000030,Age 10 to 11,Asian/Asian British: Pakistani,45
2011,E09000030,Age 10 to 11,Asian/Asian British: Bangladeshi,3337
2011,E09000030,Age 10 to 11,Asian/Asian British: Chinese,37
2011,E09000030,Age 10 to 11,Asian/Asian British: Other Asian,80
2011,E09000030,Age 10 to 11,Black/African/Caribbean/Black British: African,319
2011,E09000030,Age 10 to 11,Black/African/Caribbean/Black British: Caribbean,94
2011,E09000030,Age 10 to 11,Black/African/Caribbean/Black British: Other Black,135
2011,E09000030,Age 10 to 11,Other ethnic group: Arab,57
2011,E09000030,Age 10 to 11,Other ethnic group: Any other ethnic group,47
2011,E09000030,Age 12 to 14,White: English/Welsh/Scottish/Northern Irish/British,1214
2011,E09000030,Age 12 to 14,White: Irish,46
2011,E09000030,Age 12 to 14,White: Gypsy or Irish Traveller,8
2011,E09000030,Age 12 to 14,White: Other White,235
2011,E09000030,Age 12 to 14,Mixed/multiple ethnic group: White and Black Caribbean,45
2011,E09000030,Age 12 to 14,Mixed/multiple ethnic group: White and Black African,29
2011,E09000030,Age 12 to 14,Mixed/multiple ethnic group: White and Asian,34
2011,E09000030,Age 12 to 14,Mixed/multiple ethnic group: Other Mixed,25
2011,E09000030,Age 12 to 14,Asian/Asian British: Indian,70
2011,E09000030,Age 12 to 14,Asian/Asian British: Pakistani,61
2011,E09000030,Age 12 to 14,Asian/Asian British: Bangladeshi,4983
2011,E09000030,Age 12 to 14,Asian/Asian British: Chinese,65
2011,E09000030,Age 12 to 14,Asian/Asian British: Other Asian,95
2011,E09000030,Age 12 to 14,Black/African/Caribbean/Black British: African,422
2011,E09000030,Age 12 to 14,Black/African/Caribbean/Black British: Caribbean,163
2011,E09000030,Age 12 to 14,Black/African/Caribbean/Black British: Other Black,208
2011,E09000030,Age 12 to 14,Other ethnic group: Arab,81
2011,E09000030,Age 12 to 14,Other ethnic group: Any other ethnic group,77
2011,E09000030,Age 15,White: English/Welsh/Scottish/Northern Irish/British,432
2011,E09000030,Age 15,White: Irish,23
2011,E09000030,Age 15,White: Gypsy or Irish Traveller,3
2011,E09000030,Age 15,White: Other White,94
2011,E09000030,Age 15,Mixed/multiple ethnic group: White and Black Caribbean,17
2011,E09000030,Age 15,Mixed/multiple ethnic group: White and Black African,6
2011,E09000030,Age 15,Mixed/multiple ethnic group: White and Asian,12
2011,E09000030,Age 15,Mixed/multiple ethnic group: Other Mixed,11
2011,E09000030,Age 15,Asian/Asian British: Indian,21
2011,E09000030,Age 15,Asian/Asian British: Pakistani,25
2011,E09000030,Age 15,Asian/Asian British: Bangladeshi,1635
2011,E09000030,Age 15,Asian/Asian British: Chinese,31
2011,E09000030,Age 15,Asian/Asian British: Other Asian,40
2011,E09000030,Age 15,Black/African/Caribbean/Black British: African,137
2011,E09000030,Age 15,Black/African/Caribbean/Black British: Caribbean,70
2011,E09000030,Age 15,Black/African/Caribbean/Black British: Other Black,56
2011,E09000030,Age 15,Other ethnic group: Arab,17
2011,E09000030,Age 15,Other ethnic group: Any other ethnic group,27
2011,E09000030,Age 16,White: English/Welsh/Scottish/Northern Irish/British,336
2011,E09000030,Age 16,White: Irish,19
2011,E09000030,Age 16,White: Gypsy or Irish Traveller,2
2011,E09000030,Age 16,White: Other White,81
2011,E09000030,Age 16,Mixed/multiple ethnic group: White and Black Caribbean,15
2011,E09000030,Age 16,Mixed/multiple ethnic group: White and Black African,5
2011,E09000030,Age 16,Mixed/multiple ethnic group: White and Asian,10
2011,E09000030,Age 16,Mixed/multiple ethnic group: Other Mixed,8
2011,E09000030,Age 16,Asian/Asian British: Indian,20
2011,E09000030,Age 16,Asian/Asian British: Pakistani,20
2011,E09000030,Age 16,Asian/Asian British: Bangladeshi,1409
2011,E09000030,Age 16,Asian/Asian British: Chinese,28
2011,E09000030,Age 16,Asian/Asian British: Other Asian,29
2011,E09000030,Age 16,Black/African/Caribbean/Black British: African,130
2011,E09000030,Age 16,Black/African/Caribbean/Black British: Caribbean,57
2011,E09000030,Age 16,Black/African/Caribbean/Black British: Other Black,49
2011,E09000030,Age 16,Other ethnic group: Arab,13
2011,E09000030,Age 16,Other ethnic group: Any other ethnic group,16
2011,E09000030,Age 17,White: English/Welsh/Scottish/Northern Irish/British,323
2011,E09000030,Age 17,White: Irish,11
2011,E09000030,Age 17,White: Gypsy or Irish Traveller,2
2011,E09000030,Age 17,White: Other White,76
2011,E09000030,Age 17,Mixed/multiple ethnic group: White and Black Caribbean,12
2011,E09000030,Age 17,Mixed/multiple ethnic group: White and Black African,12
2011,E09000030,Age 17,Mixed/multiple ethnic group: White and Asian,7
2011,E09000030,Age 17,Mixed/multiple ethnic group: Other Mixed,5
2011,E09000030,Age 17,Asian/Asian British: Indian,21
2011,E09000030,Age 17,Asian/Asian British: Pakistani,19
2011,E09000030,Age 17,Asian/Asian British: Bangladeshi,1252
2011,E09000030,Age 17,Asian/Asian British: Chinese,26
2011,E09000030,Age 17,Asian/Asian British: Other Asian,31
2011,E09000030,Age 17,Black/African/Caribbean/Black British: African,113
2011,E09000030,Age 17,Black/African/Caribbean/Black British: Caribbean,62
2011,E09000030,Age 17,Black/African/Caribbean/Black British: Other Black,43
2011,E09000030,Age 17,Other ethnic group: Arab,21
2011,E09000030,Age 17,Other ethnic group: Any other ethnic group,21
2011,E09000030,Age 18,White: English/Welsh/Scottish/Northern Irish/British,220
2011,E09000030,Age 18,White: Irish,10
2011,E09000030,Age 18,White: Gypsy or Irish Traveller,1
2011,E09000030,Age 18,White: Other White,47
2011,E09000030,Age 18,Mixed/multiple ethnic group: White and Black Caribbean,10
2011,E09000030,Age 18,Mixed/multiple ethnic group: White and Black African,5
2011,E09000030,Age 18,Mixed/multiple ethnic group: White and Asian,8
2011,E09000030,Age 18,Mixed/multiple ethnic group: Other Mixed,4
2011,E09000030,Age 18,Asian/Asian British: Indian,13
2011,E09000030,Age 18,Asian/Asian British: Pakistani,18
2011,E09000030,Age 18,Asian/Asian British: Bangladeshi,1059
2011,E09000030,Age 18,Asian/Asian British: Chinese,20
2011,E09000030,Age 18,Asian/Asian British: Other Asian,33
2011,E09000030,Age 18,Black/African/Caribbean/Black British: African,95
2011,E09000030,Age 18,Black/African/Caribbean/Black British: Caribbean,39
2011,E09000030,Age 18,Black/African/Caribbean/Black British: Other Black,54
2011,E09000030,Age 18,Other ethnic group: Arab,11
2011,E09000030,Age 18,Other ethnic group: Any other ethnic group,10
2011,E09000032,Age 0 to 2,White: English/Welsh/Scottish/Northern Irish/British,7120
2011,E09000032,Age 0 to 2,White: Irish,265
2011,E09000032,Age 0 to 2,White: Gypsy or Irish Traveller,6
